bbox,category_id,file_name,x_from,y_from,width,height,class
"[125, 163, 17, 8]",1,882.jpg,125,163,17,8,teeth
"[115, 163, 9, 5]",1,882.jpg,115,163,9,5,teeth
"[101, 160, 11, 6]",1,882.jpg,101,160,11,6,teeth
"[90, 97, 15, 10]",1,882.jpg,90,97,15,10,teeth
"[107, 87, 10, 9]",1,882.jpg,107,87,10,9,teeth
"[203, 102, 26, 18]",2,1050.jpg,203,102,26,18,caries
"[202, 102, 38, 37]",1,1050.jpg,202,102,38,37,teeth
"[193, 127, 47, 27]",1,1050.jpg,193,127,47,27,teeth
"[179, 159, 48, 27]",1,1050.jpg,179,159,48,27,teeth
"[175, 181, 36, 25]",1,1050.jpg,175,181,36,25,teeth
"[145, 199, 53, 21]",1,1050.jpg,145,199,53,21,teeth
"[105, 201, 46, 34]",1,1050.jpg,105,201,46,34,teeth
"[44, 206, 63, 34]",1,1050.jpg,44,206,63,34,teeth
"[1, 205, 43, 29]",1,1050.jpg,1,205,43,29,teeth
"[205, 12, 51, 35]",1,1050.jpg,205,12,51,35,teeth
"[1, 182, 34, 25]",1,943.jpg,1,182,34,25,teeth
"[1, 159, 16, 24]",1,943.jpg,1,159,16,24,teeth
"[1, 138, 8, 20]",1,943.jpg,1,138,8,20,teeth
"[3, 205, 35, 19]",1,943.jpg,3,205,35,19,teeth
"[20, 224, 32, 19]",1,943.jpg,20,224,32,19,teeth
"[29, 235, 45, 20]",1,943.jpg,29,235,45,20,teeth
"[72, 243, 51, 13]",1,943.jpg,72,243,51,13,teeth
"[126, 238, 27, 14]",1,943.jpg,126,238,27,14,teeth
"[157, 226, 29, 20]",1,943.jpg,157,226,29,20,teeth
"[181, 204, 35, 21]",1,943.jpg,181,204,35,21,teeth
"[207, 188, 34, 17]",1,943.jpg,207,188,34,17,teeth
"[220, 172, 35, 19]",1,943.jpg,220,172,35,19,teeth
"[243, 132, 13, 47]",1,943.jpg,243,132,13,47,teeth
"[103, 17, 89, 13]",1,871.jpg,103,17,89,13,teeth
"[199, 17, 57, 20]",1,871.jpg,199,17,57,20,teeth
"[20, 128, 29, 30]",1,871.jpg,20,128,29,30,teeth
"[26, 40, 41, 23]",1,871.jpg,26,40,41,23,teeth
"[230, 131, 26, 24]",1,871.jpg,230,131,26,24,teeth
"[225, 126, 36, 34]",2,871.jpg,225,126,36,34,caries
"[131, 61, 51, 41]",1,0_ (26).jpg,131,61,51,41,teeth
"[125, 101, 47, 37]",1,0_ (26).jpg,125,101,47,37,teeth
"[111, 136, 42, 22]",1,0_ (26).jpg,111,136,42,22,teeth
"[122, 153, 26, 17]",1,0_ (26).jpg,122,153,26,17,teeth
"[92, 161, 37, 28]",1,0_ (26).jpg,92,161,37,28,teeth
"[62, 153, 32, 43]",1,0_ (26).jpg,62,153,32,43,teeth
"[34, 158, 35, 40]",1,0_ (26).jpg,34,158,35,40,teeth
"[5, 154, 35, 42]",1,0_ (26).jpg,5,154,35,42,teeth
"[1, 150, 8, 39]",1,0_ (26).jpg,1,150,8,39,teeth
"[57, 148, 42, 53]",2,0_ (26).jpg,57,148,42,53,caries
"[96, 50, 69, 25]",1,1174.jpg,96,50,69,25,teeth
"[64, 51, 28, 20]",1,1174.jpg,64,51,28,20,teeth
"[47, 55, 17, 19]",1,1174.jpg,47,55,17,19,teeth
"[36, 63, 11, 9]",1,1174.jpg,36,63,11,9,teeth
"[165, 46, 26, 24]",1,1174.jpg,165,46,26,24,teeth
"[191, 49, 19, 22]",1,1174.jpg,191,49,19,22,teeth
"[207, 58, 16, 9]",1,1174.jpg,207,58,16,9,teeth
"[184, 121, 30, 24]",1,1174.jpg,184,121,30,24,teeth
"[178, 146, 28, 25]",1,1174.jpg,178,146,28,25,teeth
"[35, 125, 20, 15]",1,1174.jpg,35,125,20,15,teeth
"[217, 132, 19, 22]",1,382.jpg,217,132,19,22,teeth
"[78, 2, 51, 56]",1,997.jpg,78,2,51,56,teeth
"[129, 8, 50, 49]",1,997.jpg,129,8,50,49,teeth
"[179, 24, 29, 34]",1,997.jpg,179,24,29,34,teeth
"[45, 13, 34, 46]",1,997.jpg,45,13,34,46,teeth
"[39, 55, 22, 24]",1,997.jpg,39,55,22,24,teeth
"[33, 167, 26, 40]",1,997.jpg,33,167,26,40,teeth
"[185, 172, 31, 38]",1,997.jpg,185,172,31,38,teeth
"[190, 154, 30, 24]",1,997.jpg,190,154,30,24,teeth
"[181, 212, 26, 26]",1,997.jpg,181,212,26,26,teeth
"[171, 237, 34, 19]",1,997.jpg,171,237,34,19,teeth
"[42, 212, 35, 41]",1,997.jpg,42,212,35,41,teeth
"[28, 162, 36, 50]",2,997.jpg,28,162,36,50,caries
"[97, 19, 42, 26]",1,934.jpg,97,19,42,26,teeth
"[73, 28, 26, 27]",1,934.jpg,73,28,26,27,teeth
"[55, 48, 26, 32]",1,934.jpg,55,48,26,32,teeth
"[46, 77, 25, 23]",1,934.jpg,46,77,25,23,teeth
"[144, 22, 36, 31]",1,934.jpg,144,22,36,31,teeth
"[179, 41, 24, 25]",1,934.jpg,179,41,24,25,teeth
"[187, 64, 29, 26]",1,934.jpg,187,64,29,26,teeth
"[189, 82, 31, 28]",1,934.jpg,189,82,31,28,teeth
"[130, 1, 51, 36]",1,944.jpg,130,1,51,36,teeth
"[70, 1, 57, 31]",1,944.jpg,70,1,57,31,teeth
"[39, 2, 32, 25]",1,944.jpg,39,2,32,25,teeth
"[4, 8, 37, 33]",1,944.jpg,4,8,37,33,teeth
"[1, 27, 33, 28]",1,944.jpg,1,27,33,28,teeth
"[180, 11, 30, 28]",1,944.jpg,180,11,30,28,teeth
"[201, 24, 29, 31]",1,944.jpg,201,24,29,31,teeth
"[191, 49, 41, 18]",1,944.jpg,191,49,41,18,teeth
"[182, 56, 28, 14]",1,944.jpg,182,56,28,14,teeth
"[216, 25, 28, 19]",2,662.jpg,216,25,28,19,caries
"[38, 36, 15, 12]",2,662.jpg,38,36,15,12,caries
"[184, 69, 40, 21]",1,662.jpg,184,69,40,21,teeth
"[200, 50, 47, 24]",1,662.jpg,200,50,47,24,teeth
"[213, 28, 39, 25]",1,662.jpg,213,28,39,25,teeth
"[203, 4, 38, 25]",1,662.jpg,203,4,38,25,teeth
"[159, 1, 41, 12]",1,662.jpg,159,1,41,12,teeth
"[66, 1, 39, 19]",1,662.jpg,66,1,39,19,teeth
"[36, 32, 26, 17]",1,662.jpg,36,32,26,17,teeth
"[30, 43, 29, 19]",1,662.jpg,30,43,29,19,teeth
"[22, 60, 28, 22]",1,662.jpg,22,60,28,22,teeth
"[14, 131, 22, 25]",1,662.jpg,14,131,22,25,teeth
"[14, 157, 24, 27]",1,662.jpg,14,157,24,27,teeth
"[17, 170, 32, 14]",1,662.jpg,17,170,32,14,teeth
"[20, 185, 37, 17]",1,662.jpg,20,185,37,17,teeth
"[30, 193, 30, 38]",1,662.jpg,30,193,30,38,teeth
"[59, 204, 37, 33]",1,662.jpg,59,204,37,33,teeth
"[98, 212, 32, 29]",1,662.jpg,98,212,32,29,teeth
"[127, 212, 39, 28]",1,662.jpg,127,212,39,28,teeth
"[163, 205, 23, 21]",1,662.jpg,163,205,23,21,teeth
"[183, 196, 21, 28]",1,662.jpg,183,196,21,28,teeth
"[196, 188, 17, 24]",1,662.jpg,196,188,17,24,teeth
"[203, 181, 11, 17]",1,662.jpg,203,181,11,17,teeth
"[26, 141, 48, 29]",1,816.jpg,26,141,48,29,teeth
"[27, 168, 57, 31]",1,816.jpg,27,168,57,31,teeth
"[1, 1, 48, 66]",1,816.jpg,1,1,48,66,teeth
"[1, 113, 38, 29]",1,951.jpg,1,113,38,29,teeth
"[1, 143, 40, 24]",1,951.jpg,1,143,40,24,teeth
"[1, 168, 57, 30]",1,951.jpg,1,168,57,30,teeth
"[3, 200, 59, 25]",1,951.jpg,3,200,59,25,teeth
"[11, 225, 53, 27]",1,951.jpg,11,225,53,27,teeth
"[244, 163, 12, 28]",1,951.jpg,244,163,12,28,teeth
"[241, 194, 15, 26]",1,951.jpg,241,194,15,26,teeth
"[237, 221, 19, 22]",1,951.jpg,237,221,19,22,teeth
"[6, 220, 63, 37]",2,951.jpg,6,220,63,37,caries
"[108, 31, 42, 33]",1,694.jpg,108,31,42,33,teeth
"[52, 31, 58, 31]",1,694.jpg,52,31,58,31,teeth
"[1, 34, 50, 29]",1,694.jpg,1,34,50,29,teeth
"[153, 50, 30, 23]",1,694.jpg,153,50,30,23,teeth
"[175, 61, 33, 26]",1,694.jpg,175,61,33,26,teeth
"[130, 63, 8, 7]",2,252.jpg,130,63,8,7,caries
"[88, 62, 16, 10]",2,252.jpg,88,62,16,10,caries
"[49, 64, 15, 9]",2,252.jpg,49,64,15,9,caries
"[100, 61, 38, 14]",1,252.jpg,100,61,38,14,teeth
"[58, 62, 39, 13]",1,252.jpg,58,62,39,13,teeth
"[39, 65, 18, 10]",1,252.jpg,39,65,18,10,teeth
"[139, 62, 26, 15]",1,252.jpg,139,62,26,15,teeth
"[122, 122, 17, 10]",1,736.jpg,122,122,17,10,teeth
"[102, 122, 19, 10]",1,736.jpg,102,122,19,10,teeth
"[96, 127, 9, 8]",1,736.jpg,96,127,9,8,teeth
"[138, 126, 8, 7]",1,736.jpg,138,126,8,7,teeth
"[145, 130, 7, 10]",1,736.jpg,145,130,7,10,teeth
"[150, 170, 9, 6]",1,736.jpg,150,170,9,6,teeth
"[146, 176, 12, 6]",1,736.jpg,146,176,12,6,teeth
"[135, 181, 14, 8]",1,736.jpg,135,181,14,8,teeth
"[115, 181, 17, 10]",1,736.jpg,115,181,17,10,teeth
"[91, 176, 10, 8]",1,736.jpg,91,176,10,8,teeth
"[87, 171, 11, 6]",1,736.jpg,87,171,11,6,teeth
"[82, 166, 21, 16]",2,736.jpg,82,166,21,16,caries
"[1, 61, 21, 34]",1,850.jpg,1,61,21,34,teeth
"[1, 36, 31, 30]",1,850.jpg,1,36,31,30,teeth
"[30, 13, 42, 27]",1,850.jpg,30,13,42,27,teeth
"[74, 10, 51, 28]",1,850.jpg,74,10,51,28,teeth
"[127, 12, 48, 28]",1,850.jpg,127,12,48,28,teeth
"[177, 25, 27, 24]",1,850.jpg,177,25,27,24,teeth
"[178, 50, 39, 30]",1,850.jpg,178,50,39,30,teeth
"[180, 78, 42, 19]",1,850.jpg,180,78,42,19,teeth
"[187, 129, 32, 18]",1,850.jpg,187,129,32,18,teeth
"[1, 128, 22, 35]",1,850.jpg,1,128,22,35,teeth
"[1, 1, 67, 36]",1,1235.jpg,1,1,67,36,teeth
"[7, 102, 51, 28]",1,1235.jpg,7,102,51,28,teeth
"[15, 132, 42, 25]",1,1235.jpg,15,132,42,25,teeth
"[232, 120, 24, 28]",1,1235.jpg,232,120,24,28,teeth
"[144, 31, 41, 26]",1,588.jpg,144,31,41,26,teeth
"[105, 30, 39, 25]",1,588.jpg,105,30,39,25,teeth
"[85, 33, 21, 18]",1,588.jpg,85,33,21,18,teeth
"[182, 44, 21, 15]",1,588.jpg,182,44,21,15,teeth
"[201, 53, 11, 18]",1,588.jpg,201,53,11,18,teeth
"[191, 60, 35, 46]",1,588.jpg,191,60,35,46,teeth
"[196, 48, 21, 28]",2,588.jpg,196,48,21,28,caries
"[180, 22, 29, 23]",1,755.jpg,180,22,29,23,teeth
"[124, 21, 57, 29]",1,755.jpg,124,21,57,29,teeth
"[70, 24, 55, 26]",1,755.jpg,70,24,55,26,teeth
"[42, 33, 27, 14]",1,755.jpg,42,33,27,14,teeth
"[1, 118, 33, 27]",1,755.jpg,1,118,33,27,teeth
"[5, 145, 26, 26]",1,755.jpg,5,145,26,26,teeth
"[16, 168, 33, 29]",1,755.jpg,16,168,33,29,teeth
"[42, 196, 21, 19]",1,755.jpg,42,196,21,19,teeth
"[54, 216, 16, 11]",1,755.jpg,54,216,16,11,teeth
"[72, 218, 34, 19]",1,755.jpg,72,218,34,19,teeth
"[108, 224, 26, 16]",1,755.jpg,108,224,26,16,teeth
"[135, 225, 34, 15]",1,755.jpg,135,225,34,15,teeth
"[165, 216, 27, 19]",1,755.jpg,165,216,27,19,teeth
"[196, 195, 24, 23]",1,755.jpg,196,195,24,23,teeth
"[207, 166, 32, 31]",1,755.jpg,207,166,32,31,teeth
"[229, 140, 23, 26]",1,755.jpg,229,140,23,26,teeth
"[230, 111, 23, 30]",1,755.jpg,230,111,23,30,teeth
"[189, 146, 15, 9]",2,689.jpg,189,146,15,9,caries
"[13, 170, 20, 11]",2,689.jpg,13,170,20,11,caries
"[190, 56, 59, 29]",1,689.jpg,190,56,59,29,teeth
"[182, 30, 69, 27]",1,689.jpg,182,30,69,27,teeth
"[170, 1, 69, 37]",1,689.jpg,170,1,69,37,teeth
"[183, 135, 31, 26]",1,689.jpg,183,135,31,26,teeth
"[183, 157, 39, 28]",1,689.jpg,183,157,39,28,teeth
"[180, 178, 35, 30]",1,689.jpg,180,178,35,30,teeth
"[181, 207, 29, 24]",1,689.jpg,181,207,29,24,teeth
"[171, 228, 30, 19]",1,689.jpg,171,228,30,19,teeth
"[1, 162, 36, 24]",1,689.jpg,1,162,36,24,teeth
"[5, 187, 28, 23]",1,689.jpg,5,187,28,23,teeth
"[6, 212, 28, 20]",1,689.jpg,6,212,28,20,teeth
"[16, 231, 26, 25]",1,689.jpg,16,231,26,25,teeth
"[83, 1, 94, 59]",1,579.jpg,83,1,94,59,teeth
"[54, 1, 30, 42]",1,579.jpg,54,1,30,42,teeth
"[27, 1, 27, 46]",1,579.jpg,27,1,27,46,teeth
"[179, 1, 25, 53]",1,579.jpg,179,1,25,53,teeth
"[205, 8, 27, 56]",1,579.jpg,205,8,27,56,teeth
"[232, 31, 22, 38]",1,579.jpg,232,31,22,38,teeth
"[219, 207, 37, 40]",1,579.jpg,219,207,37,40,teeth
"[1, 197, 16, 57]",1,579.jpg,1,197,16,57,teeth
"[127, 13, 54, 37]",1,1179.jpg,127,13,54,37,teeth
"[75, 10, 52, 34]",1,1179.jpg,75,10,52,34,teeth
"[35, 10, 41, 32]",1,1179.jpg,35,10,41,32,teeth
"[1, 22, 41, 46]",1,1179.jpg,1,22,41,46,teeth
"[1, 59, 35, 28]",1,1179.jpg,1,59,35,28,teeth
"[198, 62, 46, 33]",1,1179.jpg,198,62,46,33,teeth
"[209, 36, 30, 32]",1,1179.jpg,209,36,30,32,teeth
"[178, 22, 34, 35]",1,1179.jpg,178,22,34,35,teeth
"[186, 132, 33, 51]",1,1179.jpg,186,132,33,51,teeth
"[4, 129, 30, 53]",1,1179.jpg,4,129,30,53,teeth
"[185, 186, 32, 15]",1,1179.jpg,185,186,32,15,teeth
"[177, 198, 24, 13]",1,1179.jpg,177,198,24,13,teeth
"[69, 223, 103, 12]",1,1179.jpg,69,223,103,12,teeth
"[156, 222, 15, 7]",1,1179.jpg,156,222,15,7,teeth
"[24, 190, 32, 23]",1,1179.jpg,24,190,32,23,teeth
"[11, 176, 23, 20]",1,1179.jpg,11,176,23,20,teeth
"[181, 127, 43, 61]",2,1179.jpg,181,127,43,61,caries
"[1, 45, 62, 45]",1,936.jpg,1,45,62,45,teeth
"[1, 1, 129, 46]",1,936.jpg,1,1,129,46,teeth
"[135, 1, 121, 36]",1,936.jpg,135,1,121,36,teeth
"[130, 70, 38, 33]",1,608.jpg,130,70,38,33,teeth
"[91, 64, 37, 32]",1,608.jpg,91,64,37,32,teeth
"[66, 64, 24, 23]",1,608.jpg,66,64,24,23,teeth
"[35, 72, 38, 32]",1,608.jpg,35,72,38,32,teeth
"[167, 83, 30, 24]",1,608.jpg,167,83,30,24,teeth
"[187, 98, 39, 38]",1,608.jpg,187,98,39,38,teeth
"[111, 97, 6, 4]",2,735.jpg,111,97,6,4,caries
"[162, 99, 9, 6]",2,735.jpg,162,99,9,6,caries
"[167, 139, 10, 25]",1,735.jpg,167,139,10,25,teeth
"[112, 159, 11, 9]",1,735.jpg,112,159,11,9,teeth
"[105, 146, 9, 15]",1,735.jpg,105,146,9,15,teeth
"[104, 101, 8, 9]",1,735.jpg,104,101,8,9,teeth
"[109, 95, 11, 7]",1,735.jpg,109,95,11,7,teeth
"[160, 95, 12, 15]",1,735.jpg,160,95,12,15,teeth
"[113, 60, 58, 24]",1,840.jpg,113,60,58,24,teeth
"[54, 64, 56, 20]",1,840.jpg,54,64,56,20,teeth
"[24, 71, 33, 16]",1,840.jpg,24,71,33,16,teeth
"[1, 82, 35, 32]",1,840.jpg,1,82,35,32,teeth
"[171, 70, 24, 20]",1,840.jpg,171,70,24,20,teeth
"[184, 77, 35, 29]",1,840.jpg,184,77,35,29,teeth
"[191, 92, 35, 23]",1,840.jpg,191,92,35,23,teeth
"[184, 106, 35, 16]",1,862.jpg,184,106,35,16,teeth
"[186, 121, 26, 21]",1,862.jpg,186,121,26,21,teeth
"[4, 90, 39, 20]",1,862.jpg,4,90,39,20,teeth
"[4, 110, 25, 19]",1,862.jpg,4,110,25,19,teeth
"[1, 128, 18, 23]",1,862.jpg,1,128,18,23,teeth
"[1, 147, 29, 20]",1,862.jpg,1,147,29,20,teeth
"[1, 1, 40, 34]",1,862.jpg,1,1,40,34,teeth
"[212, 12, 44, 31]",1,862.jpg,212,12,44,31,teeth
"[216, 1, 40, 11]",1,862.jpg,216,1,40,11,teeth
"[181, 116, 36, 31]",2,862.jpg,181,116,36,31,caries
"[207, 7, 54, 41]",2,862.jpg,207,7,54,41,caries
"[1, 148, 34, 90]",1,834.jpg,1,148,34,90,teeth
"[222, 76, 34, 32]",1,834.jpg,222,76,34,32,teeth
"[237, 109, 19, 39]",1,834.jpg,237,109,19,39,teeth
"[126, 76, 20, 13]",1,344.jpg,126,76,20,13,teeth
"[102, 76, 23, 13]",1,344.jpg,102,76,23,13,teeth
"[87, 77, 16, 11]",1,344.jpg,87,77,16,11,teeth
"[79, 83, 12, 16]",1,344.jpg,79,83,12,16,teeth
"[148, 77, 15, 14]",1,344.jpg,148,77,15,14,teeth
"[164, 83, 18, 19]",1,344.jpg,164,83,18,19,teeth
"[165, 142, 20, 9]",1,344.jpg,165,142,20,9,teeth
"[162, 151, 18, 10]",1,344.jpg,162,151,18,10,teeth
"[158, 162, 13, 10]",1,344.jpg,158,162,13,10,teeth
"[145, 170, 15, 9]",1,344.jpg,145,170,15,9,teeth
"[71, 137, 24, 23]",1,344.jpg,71,137,24,23,teeth
"[79, 160, 17, 11]",1,344.jpg,79,160,17,11,teeth
"[85, 169, 11, 10]",1,344.jpg,85,169,11,10,teeth
"[95, 172, 12, 10]",1,344.jpg,95,172,12,10,teeth
"[109, 178, 17, 7]",1,344.jpg,109,178,17,7,teeth
"[66, 132, 34, 33]",2,344.jpg,66,132,34,33,caries
"[203, 88, 20, 34]",2,0_ (2).jpg,203,88,20,34,caries
"[191, 125, 23, 22]",2,0_ (2).jpg,191,125,23,22,caries
"[30, 105, 15, 22]",2,0_ (2).jpg,30,105,15,22,caries
"[103, 43, 10, 13]",2,0_ (2).jpg,103,43,10,13,caries
"[39, 127, 33, 41]",1,0_ (2).jpg,39,127,33,41,teeth
"[49, 160, 31, 33]",1,0_ (2).jpg,49,160,31,33,teeth
"[70, 179, 27, 36]",1,0_ (2).jpg,70,179,27,36,teeth
"[93, 195, 29, 25]",1,0_ (2).jpg,93,195,29,25,teeth
"[123, 195, 24, 27]",1,0_ (2).jpg,123,195,24,27,teeth
"[147, 193, 23, 32]",1,0_ (2).jpg,147,193,23,32,teeth
"[166, 188, 20, 30]",1,0_ (2).jpg,166,188,20,30,teeth
"[177, 172, 27, 34]",1,0_ (2).jpg,177,172,27,34,teeth
"[185, 152, 29, 32]",1,0_ (2).jpg,185,152,29,32,teeth
"[132, 35, 41, 32]",1,0_ (2).jpg,132,35,41,32,teeth
"[173, 37, 35, 26]",1,0_ (2).jpg,173,37,35,26,teeth
"[210, 36, 20, 20]",1,0_ (2).jpg,210,36,20,20,teeth
"[227, 41, 15, 8]",1,0_ (2).jpg,227,41,15,8,teeth
"[84, 39, 19, 17]",1,0_ (2).jpg,84,39,19,17,teeth
"[104, 36, 28, 28]",1,0_ (2).jpg,104,36,28,28,teeth
"[182, 118, 41, 43]",1,0_ (2).jpg,182,118,41,43,teeth
"[195, 83, 39, 41]",1,0_ (2).jpg,195,83,39,41,teeth
"[26, 87, 22, 40]",1,0_ (2).jpg,26,87,22,40,teeth
"[150, 69, 28, 10]",1,105.jpg,150,69,28,10,teeth
"[114, 69, 36, 12]",1,105.jpg,114,69,36,12,teeth
"[78, 68, 35, 13]",1,105.jpg,78,68,35,13,teeth
"[56, 68, 22, 13]",1,105.jpg,56,68,22,13,teeth
"[43, 72, 13, 9]",1,105.jpg,43,72,13,9,teeth
"[223, 117, 19, 15]",2,953.jpg,223,117,19,15,caries
"[229, 50, 27, 27]",1,953.jpg,229,50,27,27,teeth
"[217, 32, 39, 27]",1,953.jpg,217,32,39,27,teeth
"[207, 14, 49, 26]",1,953.jpg,207,14,49,26,teeth
"[1, 59, 31, 28]",1,953.jpg,1,59,31,28,teeth
"[1, 33, 18, 28]",1,953.jpg,1,33,18,28,teeth
"[19, 127, 32, 19]",1,953.jpg,19,127,32,19,teeth
"[17, 148, 30, 18]",1,953.jpg,17,148,30,18,teeth
"[16, 177, 23, 20]",1,953.jpg,16,177,23,20,teeth
"[9, 194, 35, 27]",1,953.jpg,9,194,35,27,teeth
"[28, 215, 33, 20]",1,953.jpg,28,215,33,20,teeth
"[51, 225, 53, 20]",1,953.jpg,51,225,53,20,teeth
"[92, 228, 54, 24]",1,953.jpg,92,228,54,24,teeth
"[130, 224, 45, 18]",1,953.jpg,130,224,45,18,teeth
"[175, 212, 32, 26]",1,953.jpg,175,212,32,26,teeth
"[194, 199, 36, 24]",1,953.jpg,194,199,36,24,teeth
"[199, 174, 44, 30]",1,953.jpg,199,174,44,30,teeth
"[215, 139, 41, 31]",1,953.jpg,215,139,41,31,teeth
"[221, 118, 33, 27]",1,953.jpg,221,118,33,27,teeth
"[225, 112, 30, 15]",2,848.jpg,225,112,30,15,caries
"[211, 108, 44, 28]",1,848.jpg,211,108,44,28,teeth
"[214, 135, 42, 27]",1,848.jpg,214,135,42,27,teeth
"[226, 59, 17, 19]",1,848.jpg,226,59,17,19,teeth
"[234, 37, 22, 33]",1,848.jpg,234,37,22,33,teeth
"[211, 162, 45, 26]",1,848.jpg,211,162,45,26,teeth
"[214, 191, 42, 28]",1,848.jpg,214,191,42,28,teeth
"[204, 220, 45, 28]",1,848.jpg,204,220,45,28,teeth
"[78, 148, 27, 22]",1,193.jpg,78,148,27,22,teeth
"[187, 149, 27, 24]",1,193.jpg,187,149,27,24,teeth
"[184, 173, 23, 13]",1,193.jpg,184,173,23,13,teeth
"[146, 196, 18, 7]",1,193.jpg,146,196,18,7,teeth
"[165, 193, 15, 7]",1,193.jpg,165,193,15,7,teeth
"[86, 169, 29, 17]",1,193.jpg,86,169,29,17,teeth
"[73, 143, 37, 32]",2,193.jpg,73,143,37,32,caries
"[121, 81, 24, 8]",1,206.jpg,121,81,24,8,teeth
"[96, 80, 24, 9]",1,206.jpg,96,80,24,9,teeth
"[79, 81, 13, 7]",1,206.jpg,79,81,13,7,teeth
"[56, 85, 21, 12]",1,206.jpg,56,85,21,12,teeth
"[159, 87, 23, 15]",1,206.jpg,159,87,23,15,teeth
"[147, 82, 11, 9]",1,206.jpg,147,82,11,9,teeth
"[166, 25, 26, 22]",1,688.jpg,166,25,26,22,teeth
"[157, 14, 21, 18]",1,688.jpg,157,14,21,18,teeth
"[33, 27, 22, 24]",1,688.jpg,33,27,22,24,teeth
"[161, 20, 36, 32]",2,688.jpg,161,20,36,32,caries
"[214, 37, 42, 31]",1,659.jpg,214,37,42,31,teeth
"[218, 17, 38, 28]",1,659.jpg,218,17,38,28,teeth
"[228, 1, 28, 25]",1,659.jpg,228,1,28,25,teeth
"[1, 27, 32, 20]",1,659.jpg,1,27,32,20,teeth
"[1, 1, 31, 31]",1,659.jpg,1,1,31,31,teeth
"[1, 156, 31, 36]",1,659.jpg,1,156,31,36,teeth
"[1, 193, 29, 46]",1,659.jpg,1,193,29,46,teeth
"[1, 240, 23, 16]",1,659.jpg,1,240,23,16,teeth
"[195, 173, 44, 57]",1,659.jpg,195,173,44,57,teeth
"[192, 219, 48, 37]",1,659.jpg,192,219,48,37,teeth
"[190, 168, 54, 67]",2,659.jpg,190,168,54,67,caries
"[201, 145, 48, 53]",1,823.jpg,201,145,48,53,teeth
"[217, 198, 39, 57]",1,823.jpg,217,198,39,57,teeth
"[79, 142, 10, 13]",2,0_ (7).jpg,79,142,10,13,caries
"[56, 106, 31, 25]",1,0_ (7).jpg,56,106,31,25,teeth
"[65, 130, 30, 35]",1,0_ (7).jpg,65,130,30,35,teeth
"[75, 159, 24, 23]",1,0_ (7).jpg,75,159,24,23,teeth
"[76, 181, 19, 20]",1,0_ (7).jpg,76,181,19,20,teeth
"[91, 192, 16, 21]",1,0_ (7).jpg,91,192,16,21,teeth
"[108, 190, 17, 30]",1,0_ (7).jpg,108,190,17,30,teeth
"[121, 207, 15, 23]",1,0_ (7).jpg,121,207,15,23,teeth
"[132, 196, 19, 26]",1,0_ (7).jpg,132,196,19,26,teeth
"[149, 200, 19, 21]",1,0_ (7).jpg,149,200,19,21,teeth
"[165, 190, 16, 17]",1,0_ (7).jpg,165,190,16,17,teeth
"[164, 172, 22, 23]",1,0_ (7).jpg,164,172,22,23,teeth
"[172, 150, 22, 27]",1,0_ (7).jpg,172,150,22,27,teeth
"[181, 110, 27, 33]",1,0_ (7).jpg,181,110,27,33,teeth
"[144, 11, 31, 25]",1,0_ (7).jpg,144,11,31,25,teeth
"[104, 11, 38, 27]",1,0_ (7).jpg,104,11,38,27,teeth
"[187, 76, 25, 32]",1,0_ (7).jpg,187,76,25,32,teeth
"[26, 164, 32, 61]",2,0_ (23).jpg,26,164,32,61,caries
"[20, 224, 22, 32]",2,0_ (23).jpg,20,224,22,32,caries
"[9, 220, 36, 36]",1,0_ (23).jpg,9,220,36,36,teeth
"[19, 157, 40, 70]",1,0_ (23).jpg,19,157,40,70,teeth
"[41, 125, 35, 50]",1,0_ (23).jpg,41,125,35,50,teeth
"[54, 90, 29, 45]",1,0_ (23).jpg,54,90,29,45,teeth
"[67, 59, 20, 35]",1,0_ (23).jpg,67,59,20,35,teeth
"[89, 50, 19, 35]",1,0_ (23).jpg,89,50,19,35,teeth
"[109, 50, 19, 36]",1,0_ (23).jpg,109,50,19,36,teeth
"[128, 50, 20, 36]",1,0_ (23).jpg,128,50,20,36,teeth
"[149, 56, 18, 40]",1,0_ (23).jpg,149,56,18,40,teeth
"[162, 75, 24, 46]",1,0_ (23).jpg,162,75,24,46,teeth
"[171, 111, 30, 42]",1,0_ (23).jpg,171,111,30,42,teeth
"[185, 142, 30, 48]",1,0_ (23).jpg,185,142,30,48,teeth
"[194, 176, 37, 58]",1,0_ (23).jpg,194,176,37,58,teeth
"[201, 70, 48, 29]",1,956.jpg,201,70,48,29,teeth
"[205, 48, 51, 22]",1,956.jpg,205,48,51,22,teeth
"[196, 35, 60, 19]",1,956.jpg,196,35,60,19,teeth
"[202, 1, 54, 27]",1,956.jpg,202,1,54,27,teeth
"[1, 93, 18, 17]",1,956.jpg,1,93,18,17,teeth
"[1, 68, 20, 25]",1,956.jpg,1,68,20,25,teeth
"[1, 52, 26, 23]",1,956.jpg,1,52,26,23,teeth
"[1, 25, 39, 28]",1,956.jpg,1,25,39,28,teeth
"[1, 164, 28, 19]",1,956.jpg,1,164,28,19,teeth
"[1, 183, 36, 18]",1,956.jpg,1,183,36,18,teeth
"[1, 202, 35, 18]",1,956.jpg,1,202,35,18,teeth
"[7, 218, 32, 20]",1,956.jpg,7,218,32,20,teeth
"[204, 160, 39, 21]",1,956.jpg,204,160,39,21,teeth
